Ledger Type,Cost Center Type,Fund Id,Fund Description,Expenditure Category Id,Expenditure Category Description,Project ID,Project Description,Fiscal year,July,August,September,October,November,December,January,February,March,April,May,June
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0194,HOUSING - LINE OF CREDIT      ,12,0,0,0,0,0,0,0,477124.73,68602.99,65419.63,53642.74,80739.84
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0621,SEISMIC RETROFIT-DWNTWN PKG   ,11,0,0,0,0,0,0,43.9,0,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0621,SEISMIC RETROFIT-DWNTWN PKG   ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0050,LOW/MOD INCOME HOUSING        ,12,0,0,0,0,0,0,408152.17,-408152.17,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0081,PERCENT FOR ARTS              ,11,0,0,0,0,0,0,44545,103646,0,0,0,19933
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0081,PERCENT FOR ARTS              ,12,0,0,0,1050,0,198090,0,0,0,82044,0,44020
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0407,TRAFFIC SIGNAL SYNCH          ,11,0,0,0,0,0,0,44921.98,0,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0407,TRAFFIC SIGNAL SYNCH          ,12,0,0,0,52615,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0522,20TH & CLOVERFIELD IMPROV     ,11,0,0,0,0,0,0,0,3369.12,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0522,20TH & CLOVERFIELD IMPROV     ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0621,SEISMIC RETROFIT-DWNTWN PKG   ,11,0,0,0,0,0,0,92797.4,1657.5,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0621,SEISMIC RETROFIT-DWNTWN PKG   ,12,0,0,0,0,455,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0685,PALISADES BLUFF STABILIZATION ,11,0,0,0,0,0,0,26187.74,0,0,8522.29,7879.95,3491.94
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0685,PALISADES BLUFF STABILIZATION ,12,0,1546.5,0,1135.22,3648.75,8024.96,0,0,4431.15,2728.37,0,3586.09
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0725,ALLEY REVITALIZATION PROJECT  ,11,0,0,0,0,0,0,123507.91,13517.4,0,6396.67,417.5,-3617.61
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0725,ALLEY REVITALIZATION PROJECT  ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0772,CIVIC CENTER PLANNING & DESIGN,11,0,0,0,0,0,0,818745.35,61200.93,43108.12,36475.9,13264.1,61240.43
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0772,CIVIC CENTER PLANNING & DESIGN,11,0,0,0,0,0,0,716.64,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0772,CIVIC CENTER PLANNING & DESIGN,11,0,0,0,0,0,0,0,2958.58,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0772,CIVIC CENTER PLANNING & DESIGN,12,0,1216,5601.47,124089.27,1320,0,1301,4.9,1216,5730,0,2970.25
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0772,CIVIC CENTER PLANNING & DESIGN,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0772,CIVIC CENTER PLANNING & DESIGN,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0776,DOWNTOWN PKG ENHANCE PROG     ,11,0,0,0,0,0,0,72308.54,0,1160,7232.5,10597,10342.5
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0776,DOWNTOWN PKG ENHANCE PROG     ,12,0,4205,7375,5705,5115,0,90,717.5,0,607.5,3012.5,21463.14
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0883,1901 MAIN ST TENANT IMPROV    ,11,0,0,0,0,0,0,16056.15,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0883,1901 MAIN ST TENANT IMPROV    ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC CTR-PAL GRDN & TOWN SQU ,11,0,0,0,0,0,0,861834,346597.6,-956837.62,1882907.51,2235817.82,1477030
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC CTR-PAL GRDN & TOWN SQU ,11,0,0,0,0,0,0,0,22684.62,-22684.62,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC CTR-PAL GRDN & TOWN SQU ,12,0,1610412,2570387,5123417,0,4430457,2267386.59,0,2411307,3490825,2111255,4188835.43
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC CTR-PAL GRDN & TOWN SQU ,12,0,0,0,0,0,0,0,0,0,0,0,-20000
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC CTR-PAL GRDN & TOWN SQU ,12,0,0,0,0,0,0,0,0,0,2643.11,4182.51,2149.35
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2073,CIVIC CTR-EXPO GR ST & PATHS  ,11,0,0,0,0,0,0,0,0,0,0,1371.06,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2073,CIVIC CTR-EXPO GR ST & PATHS  ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2074,CIVIC CENTER JOINT USE PROJECT,11,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2075,DWNTWN PKG ST PLAN-PROP AQ    ,11,0,0,0,0,0,0,11676.39,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2075,DWNTWN PKG ST PLAN-PROP AQ    ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,4032,PICO BRANCH LIBRARY           ,11,0,0,0,0,0,0,270544.03,49431.79,87182.59,15245.8,19194.97,28261.32
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,4032,PICO BRANCH LIBRARY           ,12,0,35187.27,24700.38,12266.21,1341.29,711.71,15883.72,0,33913.28,14710.37,14721.23,12179.61
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,4053,CIVIC AUDITORIUM RENOVATION   ,11,0,0,0,0,0,0,38570,0,9640,0,219474,248136
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,4053,CIVIC AUDITORIUM RENOVATION   ,11,0,0,0,0,0,0,0,9677.21,9498.99,-19176.2,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,4053,CIVIC AUDITORIUM RENOVATION   ,12,0,390802,22185,0,0,49.95,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7026,TRAFFIC SIGNAL-PHASE IV-MID CI,12,-256016.15,570525.22,75934.43,-73257.09,38422,184186.94,0,17247.06,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7026,TRAFFIC SIGNAL-PHASE IV-MID CI,11,0,0,0,0,0,0,97020.41,207560,180931.44,1080360.89,199894.63,1152399.59
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7027,EXPO LT RAIL-ST ENHANCEMENTS  ,11,0,0,0,0,0,0,19301.22,0,0,0,551.22,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7027,EXPO LT RAIL-ST ENHANCEMENTS  ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7040,COLORADO AVE ESPLANADE        ,11,0,0,0,0,0,0,475731.51,66576.38,0,179758.09,0,277706.89
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7040,COLORADO AVE ESPLANADE        ,12,0,129489,0,0,0,0,57495,0,17093.6,0,0,15.15
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0152,STREET REPAIR/RESURFACING     ,11,0,0,0,0,0,0,556525.86,0,277897.14,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0152,STREET REPAIR/RESURFACING     ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0049,CITYWIDE HOUSING ACQUIS/REHAB ,11,0,0,0,0,0,0,3915.83,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0049,CITYWIDE HOUSING ACQUIS/REHAB ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0049,CITYWIDE HOUSING ACQUIS/REHAB ,11,0,0,0,0,0,0,13539.99,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0049,CITYWIDE HOUSING ACQUIS/REHAB ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0003,COMPUTER EQUIP REPLACEMENT PRG,11,0,0,0,0,0,0,2800,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0003,COMPUTER EQUIP REPLACEMENT PRG,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0006,TELECOMMUNICATIONS SERVICES   ,11,0,0,0,0,0,0,450,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0006,TELECOMMUNICATIONS SERVICES   ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0050,L/M INCOME HOUSING            ,11,0,0,0,0,0,0,124977.01,0,0,0,-124977.01,0
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0224,EXPO-RELOCATE TREES           ,11,0,0,0,0,0,0,0,0,0,0,0,108309.95
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0224,EXPO-RELOCATE TREES           ,12,0,42195,1950,1950,1950,0,3900,1950,1950,82000,-13640,-58040
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0397,PROP A LR-BBB STORE POS       ,11,0,0,0,0,0,0,0,0,0,380,0,2887.15
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0397,PROP A LR-BBB STORE POS       ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00020,Miscellaneous Grants Fund     ,760,WATER & WASTEWATER (CIP)      ,9034,WATERSMART GRANT PH1          ,12,0,10030.57,11785.87,40177.81,0,0,0,45748.58,0,0,53481.02,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7066,EXPO-BERG/26TH & 17TH         ,11,0,0,0,0,0,0,9464719,-364719,0,0,0,-1570000
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7066,EXPO-BERG/26TH & 17TH         ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7067,EXPO-DWNTWN/4TH ST STATION    ,11,0,0,0,0,0,0,8850000,0,0,0,0,-8400000
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7067,EXPO-DWNTWN/4TH ST STATION    ,12,0,0,0,0,0,0,0,0,8400000,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7068,EXPO-LOCAL MATCH              ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7068,EXPO-LOCAL MATCH              ,11,0,0,0,0,0,0,16500000,0,0,0,0,0
AA,JB,00005,Charnock Fund                 ,760,WATER & WASTEWATER (CIP)      ,0878,REVENUE OFFSET                ,10,0,0,0,0,0,0,0,0,0,0,0,-22490800.07
AA,JB,00005,Charnock Fund                 ,760,WATER & WASTEWATER (CIP)      ,0878,REVENUE OFFSET                ,11,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00020,Miscellaneous Grants Fund     ,760,WATER & WASTEWATER (CIP)      ,0082,RAINWATER                     ,11,0,0,0,0,0,0,6145.17,1300,475,650,300,175
AA,JB,00020,Miscellaneous Grants Fund     ,760,WATER & WASTEWATER (CIP)      ,0082,RAINWATER                     ,12,800,-200,50,400,985,1137.51,1355,350,100,0,363.42,68.14
AA,JB,00020,Miscellaneous Grants Fund     ,760,WATER & WASTEWATER (CIP)      ,0082,LANDSCAPE                     ,11,0,0,0,0,0,0,47047.05,0,0,0,2500,2500
AA,JB,00020,Miscellaneous Grants Fund     ,760,WATER & WASTEWATER (CIP)      ,0082,LANDSCAPE                     ,12,2500,10000,2500,5000,0,15000,0,0,0,0,0,0
AA,JB,00015,Low/Mod Incme Housing Asset Fd,720,COMM & ECON DEV (CIP)         ,5005,AFFORDABLE HOUSING OPERATIONS ,11,0,0,0,0,0,0,0,0,0,0,0,11931.25
AA,JB,00015,Low/Mod Incme Housing Asset Fd,720,COMM & ECON DEV (CIP)         ,5005,AFFORDABLE HOUSING OPERATIONS ,12,0,0,0,24070.6,62773.75,81092.15,35723.1,2775,36049.9,3600,0,850
AA,JB,00001,General Fund                  ,730,PUBLIC SAFETY (CIP)           ,4075,MISC FIRE PROJECTS            ,11,0,0,0,0,0,0,0,0,0,0,0,717.36
AA,JB,00001,General Fund                  ,730,PUBLIC SAFETY (CIP)           ,4075,MISC FIRE PROJECTS            ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,4053,CIVIC-CITY STAFF COSTS        ,11,0,0,0,0,0,0,0,0,0,39511.3,-39511.3,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,4053,CIVIC-CITY STAFF COSTS        ,11,0,0,0,0,0,0,0,0,0,0,12370.66,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,4053,CIVIC-CITY STAFF COSTS        ,11,0,0,0,0,0,0,0,0,0,0,0,4636.27
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,4053,CIVIC-CITY STAFF COSTS        ,11,0,0,0,0,0,0,0,0,0,0,15788.42,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,4053,CIVIC-CITY STAFF COSTS        ,11,0,0,0,0,0,0,0,0,0,0,29145.55,10486.42
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,4053,CIVIC-CITY STAFF COSTS        ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,4053,CIVIC-CITY STAFF COSTS        ,12,127.1,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,4053,CIVIC-CITY STAFF COSTS        ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,4053,CIVIC-CITY STAFF COSTS        ,12,323.89,23.13,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,4053,CIVIC-DIRECT OWNER COSTS      ,11,0,0,0,0,0,0,0,0,0,0,1588.9,4888.64
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,4053,CIVIC-DIRECT OWNER COSTS      ,12,0,12971.75,0,21968.25,15.75,66999.6,0,7444.4,5.1,0,0,1270
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC-PAL-CITY STAFF COSTS    ,11,0,0,0,0,0,0,0,0,1646204,-1646204,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC-PAL-CITY STAFF COSTS    ,11,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC-PAL-CITY STAFF COSTS    ,11,0,0,0,0,0,0,0,0,44805.22,51440.34,-96245.56,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC-PAL-CITY STAFF COSTS    ,11,0,0,0,0,0,0,0,0,0,0,12488.75,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC-PAL-CITY STAFF COSTS    ,11,0,0,0,0,0,0,0,0,0,0,0,877.13
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC-PAL-CITY STAFF COSTS    ,11,0,0,0,0,0,0,0,0,0,0,29706.06,17565.01
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC-PAL-CITY STAFF COSTS    ,12,13121.35,15153.78,11049.81,19504.89,15667.95,21854,16134.17,17737.44,16973.45,18451.73,18236.93,22766.21
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC-PAL-CITY STAFF COSTS    ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC-PAL-CITY STAFF COSTS    ,12,22194.93,24069.21,23019.29,19979.31,20154.58,27727.4,19531.31,22609.27,14629.24,16640.12,14147.69,23175.97
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC-PAL-CITY STAFF COSTS    ,12,432.62,520.62,964.52,1605.23,954.45,694.15,780.92,1084.61,1648.61,694.15,1431.69,-10118.63
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC-PAL-CITY STAFF COSTS    ,12,0,0,0,0,0,0,0,0,0,0,0,11684.73
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC-PAL-CITY STAFF COSTS    ,12,0,0,0,0,0,0,0,0,0,571.63,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC-PAL-CITY STAFF COSTS    ,11,0,0,0,0,0,0,0,0,0,0,13313.94,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC-PAL-CITY STAFF COSTS    ,11,0,0,0,0,0,0,0,0,0,0,80856.24,36086.22
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC-PAL-CITY STAFF COSTS    ,11,0,0,0,0,0,0,0,0,0,0,1076.74,1245.78
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC-PAL-CITY STAFF COSTS    ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC-PAL-CITY STAFF COSTS    ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC-PAL-CITY STAFF COSTS    ,12,792.72,792.72,1153.05,900.84,2810.58,2306.12,2810.57,1657.52,2522.3,2017.85,2089.92,3242.83
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC-PAL-DIRECT OWNER COSTS  ,11,0,0,0,0,0,0,0,0,86078.23,-147.92,16657.52,77700.55
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2071,CIVIC-PAL-DIRECT OWNER COSTS  ,12,-375,55139.74,87983.56,38241.37,31419.33,41099.3,44686.6,12441.06,13541.55,7573.75,31374,877.79
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,4077,CIVIC CENTER VILLAGE          ,11,0,0,0,0,0,0,0,0,401355.82,1464981.16,0,-1866336.98
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,4077,CIVIC CENTER VILLAGE          ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,4032,PICO BRANCH LIBRARY           ,11,0,0,0,0,0,0,0,0,0,0,19.8,8112.75
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,4032,PICO BRANCH LIBRARY           ,12,0,108332.1,50481.08,138014.98,71184.55,512335.93,181372.65,230930.46,436463.31,364952.22,304722.54,1029157.13
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,4032,PICO BRANCH LIBRARY           ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,3140,CITY TV STUDIO EQUIPMENT      ,12,0,0,0,0,0,273585.34,2522.57,0,79990.87,191.93,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7040,COLORADO AVE ESPLANADE        ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00053,Parks and Recreation Fund     ,740,RECREATIONAL & CULTURAL (CIP) ,6009,BEACH/PARK SIGNAGE & WAYFINDIN,12,50.01,0,0,60.78,0,0,8224.25,713.91,0.98,45.78,0,78.94
AA,JB,00027,Resource Recovery & Recyc Fund,710,GENERAL GOVERNMENT (CIP)      ,9036,REFUSE/RECYCLING ENCLOSURES   ,12,0,0,0,0,0,0,0,0,2223.3,0,0,0
AA,JB,00025,Water Fund                    ,760,WATER & WASTEWATER (CIP)      ,9039,WATER MODELING SOFTWARE       ,12,0,0,0,37000,0,0,0,0,0,0,0,0
AA,JB,00004,Special Revenue Source Fund   ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7045,MANGo MICHIGAN AVE NEIGH GREEN,12,0,0,0,0,0,0,0,2119.34,0,1745.51,50.18,0
AA,JB,00055,Info Tech Rplcmnt & Svcs Fund ,710,GENERAL GOVERNMENT (CIP)      ,0003,COMPUTER EQUIP REPLACE PROG   ,12,0,-109669,52978.66,-2806.05,6479.27,2674.1,7610.94,61716.19,202380.09,26328.27,27921.3,55132.52
AA,JB,00055,Info Tech Rplcmnt & Svcs Fund ,710,GENERAL GOVERNMENT (CIP)      ,0003,COMPUTER EQUIP REPLACE PROG   ,12,0,516.52,0,0,0,0,0,0,0,0,0,0
AA,JB,00055,Info Tech Rplcmnt & Svcs Fund ,710,GENERAL GOVERNMENT (CIP)      ,0006,TELECOMMUNICATIONS SERVICES   ,12,25819.7,19985.41,114.03,108200.18,40716.65,-56583.85,16744.49,47651.13,11638.92,-99506.8,41747.51,-41618.15
AA,JB,00001,General Fund                  ,740,RECREATIONAL & CULTURAL (CIP) ,4078,SWIM CENTER MAINTENANCE       ,12,0,0,2847.67,4294.85,0,610.82,24068.63,29691.27,0,20489,0,0
AA,JB,00024,Beach House Fund              ,740,RECREATIONAL & CULTURAL (CIP) ,4078,BEACH HOUSE POOL MAINTENANCE  ,12,0,0,0,750,5920.73,0,10407,0,0,0,0,0
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,0162,DP OFFICE REMODEL             ,12,0,0,0,10396.15,0,0,0,0,0,0,0,0
AA,JB,00053,Parks and Recreation Fund     ,740,RECREATIONAL & CULTURAL (CIP) ,6002,PARK RESTROOM RENOVATIONS     ,12,0,0,0,0,9319.74,0,0,2373,4.9,0,0,0
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7070,CROSSWALK RENEWAL PROGRAM     ,12,0,0,0,0,0,0,-3295.26,0,0,192761.8,14746.21,260730.73
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",4079,ELEVATORS DWNTWN PKG STRUCTURE,12,0,0,0,0,0,0,0,0,0,0,0,74224.32
AA,JB,00001,General Fund                  ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",4080,PIER OCEAN FRONT WLK PKG STRUC,12,0,0,0,0,4.9,0,24210,0,10,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,2001,DEMO OR REHAB CITY PROP       ,12,0,0,0,0,0,0,3673.26,0,0,700,0,246.6
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,0006,TELECOMMUNICATION SERVICES    ,12,0,0,0,0,0,0,0,0,0,360399,0,0
AA,JB,00011,Beach Recreation Fund         ,740,RECREATIONAL & CULTURAL (CIP) ,0006,TELECOMMUNICATIONS SERVICES   ,12,0,0,0,0,0,0,0,0,0,1878,0,0
AA,JB,00012,Housing Authority Fund        ,720,COMM & ECON DEV (CIP)         ,0006,TELECOMMUNICATIONS SERVICES   ,12,0,0,0,0,0,0,0,0,0,4050,0,0
AA,JB,00024,Beach House Fund              ,710,GENERAL GOVERNMENT (CIP)      ,0006,TELECOMMUNICATIONS SERVICES   ,12,0,0,0,0,0,0,0,0,0,4875,0,0
AA,JB,00025,Water Fund                    ,710,GENERAL GOVERNMENT (CIP)      ,0006,TELECOMMUNICATIONS SERVICES   ,12,0,0,0,0,0,0,0,0,0,40739,0,0
AA,JB,00031,Wastewater Fund               ,710,GENERAL GOVERNMENT (CIP)      ,0006,TELECOMMUNICATIONS SERVICES   ,12,0,0,0,0,0,0,0,0,0,13627,0,0
AA,JB,00030,Pier Fund                     ,710,GENERAL GOVERNMENT (CIP)      ,0006,TELECOMMUNICATIONS SERVICES   ,12,0,0,0,0,0,0,0,0,0,9920,0,0
AA,JB,00027,Resource Recovery & Recyc Fund,710,GENERAL GOVERNMENT (CIP)      ,0006,TELECOMMUNICATIONS SERVICES   ,12,0,0,0,0,0,0,0,0,0,7079,0,0
AA,JB,00032,Civic Auditorium Fund         ,710,GENERAL GOVERNMENT (CIP)      ,0006,TELECOMMUNICATIONS SERVICES   ,12,0,0,0,0,0,0,0,0,0,10450,0,0
